,Row ID,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Date
7533,7534,US-2018-134642,01/03/2018,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834.0,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,25/02/2018
7534,7535,US-2018-134642,01/03/2018,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834.0,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,25/02/2018
7535,7536,US-2018-160143,07/04/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90004.0,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,31/03/2018
7536,7537,CA-2018-103415,08/12/2018,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,03/12/2018
7537,7538,CA-2017-106460,22/02/2017,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,70.88,19/02/2017
7538,7539,US-2018-112347,06/12/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,114.288,02/12/2018
7539,7540,US-2018-112347,06/12/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,02/12/2018
7540,7541,US-2018-112347,06/12/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,02/12/2018
7541,7542,US-2018-112347,06/12/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,02/12/2018
7542,7543,US-2018-112347,06/12/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,02/12/2018
7543,7544,US-2018-112347,06/12/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,57.36,02/12/2018
7544,7545,US-2018-112347,06/12/2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,906.68,02/12/2018
7545,7546,CA-2015-103492,15/10/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340.0,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,719.952,10/10/2015
7546,7547,CA-2015-103492,15/10/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340.0,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.944,10/10/2015
7547,7548,CA-2015-103492,15/10/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340.0,Central,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98,10/10/2015
7548,7549,CA-2015-103492,15/10/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340.0,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0.898,10/10/2015
7549,7550,CA-2017-136595,07/09/2017,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036.0,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,05/09/2017
7550,7551,CA-2015-140396,25/11/2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024.0,East,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,20/11/2015
7551,7552,CA-2015-140396,25/11/2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.94,20/11/2015
7552,7553,CA-2015-140396,25/11/2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,12.96,20/11/2015
7553,7554,CA-2015-140396,25/11/2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,25.92,20/11/2015
7554,7555,CA-2015-114181,14/05/2015,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.965,10/05/2015
7555,7556,CA-2015-114181,14/05/2015,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,10/05/2015
7556,7557,CA-2018-159506,02/12/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,158.28,27/11/2018
7557,7558,CA-2018-159506,02/12/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,27/11/2018
7558,7559,US-2015-137155,05/11/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561.0,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,01/11/2015
7559,7560,US-2015-137155,05/11/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561.0,East,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,167.94,01/11/2015
7560,7561,US-2015-137155,05/11/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561.0,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,01/11/2015
7561,7562,CA-2017-105746,01/01/2018,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602.0,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,30/12/2017
7562,7563,US-2017-104815,07/09/2017,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,03/09/2017
7563,7564,CA-2018-157672,07/10/2018,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219.0,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824,05/10/2018
7564,7565,US-2017-166660,01/02/2017,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,30/01/2017
7565,7566,US-2017-166660,01/02/2017,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103.0,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,30/01/2017
7566,7567,CA-2018-140802,23/04/2018,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070.0,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,21/04/2018
7567,7568,CA-2018-140802,23/04/2018,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070.0,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.736,21/04/2018
7568,7569,CA-2015-133830,10/12/2015,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045.0,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46,05/12/2015
7569,7570,CA-2015-133830,10/12/2015,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49.12,05/12/2015
7570,7571,CA-2015-133830,10/12/2015,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045.0,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15.0,05/12/2015
7571,7572,CA-2015-100916,26/10/2015,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602.0,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.7,21/10/2015
7572,7573,CA-2015-100916,26/10/2015,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602.0,South,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.32,21/10/2015
7573,7574,CA-2015-100916,26/10/2015,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602.0,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,21/10/2015
7574,7575,CA-2016-129532,12/12/2016,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036.0,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,08/12/2016
7575,7576,CA-2016-129532,12/12/2016,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.0,08/12/2016
7576,7577,CA-2015-134726,07/11/2015,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,02/11/2015
7577,7578,CA-2015-134726,07/11/2015,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115.0,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792,02/11/2015
7578,7579,CA-2017-138597,21/12/2017,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104.0,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,18/12/2017
7579,7580,CA-2016-123113,27/11/2016,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,23/11/2016
7580,7581,CA-2016-123113,27/11/2016,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,23/11/2016
7581,7582,CA-2016-169656,16/08/2016,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,13/08/2016
7582,7583,CA-2016-142734,21/04/2016,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,16/04/2016
7583,7584,CA-2015-163223,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,21/03/2015
7584,7585,CA-2015-163223,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4,21/03/2015
7585,7586,CA-2015-163223,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,21/03/2015
7586,7587,CA-2015-163223,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,21/03/2015
7587,7588,CA-2015-163223,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,21/03/2015
7588,7589,CA-2018-122945,22/11/2018,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,16/11/2018
7589,7590,CA-2016-139738,29/09/2016,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,25/09/2016
7590,7591,CA-2017-158778,09/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,05/09/2017
7591,7592,CA-2017-158778,09/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,05/09/2017
7592,7593,CA-2017-158778,09/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,05/09/2017
7593,7594,CA-2017-158778,09/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,05/09/2017
7594,7595,CA-2018-119655,24/04/2018,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,20/04/2018
7595,7596,CA-2018-119655,24/04/2018,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,20/04/2018
7596,7597,CA-2016-164567,19/06/2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90004.0,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576,15/06/2016
7597,7598,CA-2015-131947,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.248,17/09/2015
7598,7599,CA-2015-131947,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,17/09/2015
7599,7600,CA-2015-131947,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,17/09/2015
7600,7601,CA-2015-131947,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925,17/09/2015
7601,7602,CA-2015-131947,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704,17/09/2015
7602,7603,CA-2015-131947,22/09/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,17/09/2015
7603,7604,CA-2017-152520,12/07/2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,08/07/2017
7604,7605,CA-2017-101791,31/05/2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,27/05/2017
7605,7606,CA-2017-101791,31/05/2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,27/05/2017
7606,7607,CA-2017-101791,31/05/2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,27/05/2017
7607,7608,CA-2018-121195,27/12/2018,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,24/12/2018
7608,7609,CA-2018-163209,07/05/2018,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,03/05/2018
7609,7610,CA-2018-163209,07/05/2018,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,03/05/2018
7610,7611,CA-2015-133354,24/02/2015,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,22/02/2015
7611,7612,US-2016-130491,11/02/2016,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,08/02/2016
7612,7613,US-2016-130491,11/02/2016,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,08/02/2016
7613,7614,US-2016-130491,11/02/2016,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,08/02/2016
7614,7615,CA-2016-113740,28/08/2016,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,24/08/2016
7615,7616,CA-2015-148425,04/12/2015,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839.0,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,30/11/2015
7616,7617,CA-2017-144309,16/12/2017,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,10/12/2017
7617,7618,CA-2017-144309,16/12/2017,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,10/12/2017
7618,7619,CA-2018-151225,29/10/2018,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,27/10/2018
7619,7620,CA-2018-151225,29/10/2018,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,27/10/2018
7620,7621,US-2015-144078,29/11/2015,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,25/11/2015
7621,7622,US-2015-144078,29/11/2015,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344,25/11/2015
7622,7623,US-2015-144078,29/11/2015,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,25/11/2015
7623,7624,CA-2015-124464,20/07/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711.0,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,14/07/2015
7624,7625,CA-2016-136805,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,23/05/2016
7625,7626,CA-2016-136805,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,23/05/2016
7626,7627,US-2016-159499,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,21/11/2016
7627,7628,US-2016-159499,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,21/11/2016
7628,7629,US-2016-159499,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,21/11/2016
7629,7630,CA-2015-162089,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,30/03/2015
7630,7631,CA-2015-162089,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,30/03/2015
7631,7632,CA-2015-162089,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,30/03/2015
7632,7633,US-2018-158526,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,29/12/2018
7633,7634,US-2018-158526,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,29/12/2018
7634,7635,US-2018-158526,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,29/12/2018
7635,7636,US-2018-158526,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,29/12/2018
7636,7637,US-2018-158526,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,29/12/2018
7637,7638,CA-2018-104885,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,02/03/2018
7638,7639,CA-2018-104885,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,02/03/2018
7639,7640,CA-2018-104885,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,02/03/2018
7640,7641,CA-2018-104885,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,02/03/2018
7641,7642,US-2017-157490,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,06/10/2017
7642,7643,US-2017-157490,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,06/10/2017
7643,7644,US-2017-157490,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,06/10/2017
7644,7645,US-2017-157490,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,06/10/2017
7645,7646,CA-2016-161452,11/04/2016,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,05/04/2016
7646,7647,US-2015-115196,13/09/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,09/09/2015
7647,7648,CA-2017-138968,16/03/2017,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,15/03/2017
7648,7649,CA-2017-138968,16/03/2017,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,15/03/2017
7649,7650,CA-2016-101889,31/12/2016,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302.0,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,27/12/2016
